id,s_date,temperature,max_ws
17,2011-12-23T05:00:00.000Z,18.76,108998
12,2011-12-16T05:00:00.000Z,43.29,108913
19,2010-10-01T04:00:00.000Z,59.91,108906
40,2011-09-09T04:00:00.000Z,64.83,108882
24,2010-08-20T04:00:00.000Z,72.17,108861
24,2011-03-25T04:00:00.000Z,36.88,108859
32,2010-11-19T05:00:00.000Z,36.24,108841
26,2011-04-08T04:00:00.000Z,29.09,108824
26,2010-05-21T04:00:00.000Z,50.81,108796
31,2010-10-01T04:00:00.000Z,70.28,108707
19,2012-08-03T04:00:00.000Z,73.41,108687
10,2012-05-25T04:00:00.000Z,86.03,108660
19,2010-10-22T04:00:00.000Z,48.45,108631
3,2011-07-08T04:00:00.000Z,85.38,108615
31,2010-05-14T04:00:00.000Z,73.08,108599
19,2011-04-15T04:00:00.000Z,48.67,108590
39,2010-06-18T04:00:00.000Z,83.96,108581
39,2011-08-05T04:00:00.000Z,87.73,108566
40,2011-01-07T05:00:00.000Z,24.05,108547
26,2010-06-18T04:00:00.000Z,53.62,108542
10,2012-06-15T04:00:00.000Z,88.58,108530
19,2010-04-23T04:00:00.000Z,46.87,108523
10,2011-07-08T04:00:00.000Z,88.57,108520
43,2011-12-23T05:00:00.000Z,42.63,108517
26,2011-06-17T04:00:00.000Z,54.5,108487
6,2011-11-04T04:00:00.000Z,58.54,108413
26,2010-05-14T04:00:00.000Z,39.08,108342
41,2011-03-25T04:00:00.000Z,41.11,108337
3,2011-04-15T04:00:00.000Z,75.88,108281
39,2011-04-22T04:00:00.000Z,74.98,108262
26,2010-06-25T04:00:00.000Z,63.78,108246
3,2011-04-22T04:00:00.000Z,76.91,108157
42,2012-03-09T05:00:00.000Z,57.65,108151
24,2010-07-30T04:00:00.000Z,75.91,108105
26,2010-08-06T04:00:00.000Z,62.93,108086
39,2010-08-27T04:00:00.000Z,84.31,108040
26,2012-09-07T04:00:00.000Z,61.58,108022
24,2010-04-16T04:00:00.000Z,51.08,108008
39,2011-08-12T04:00:00.000Z,88.27,107984
10,2012-06-22T04:00:00.000Z,89.92,107949
10,2012-07-13T04:00:00.000Z,89.8,107946
41,2011-07-01T04:00:00.000Z,67.01,107938
10,2012-05-11T04:00:00.000Z,76.03,107931
32,2012-10-19T04:00:00.000Z,53.57,107917
3,2010-04-23T04:00:00.000Z,67.87,107881
10,2012-09-14T04:00:00.000Z,78.47,107831
26,2012-03-02T05:00:00.000Z,22.49,107830
41,2011-06-03T04:00:00.000Z,54.81,107804
26,2012-02-17T05:00:00.000Z,23.9,107783
40,2012-08-10T04:00:00.000Z,70.09,107760
19,2012-03-16T04:00:00.000Z,48.2,107756
19,2010-04-09T04:00:00.000Z,55.66,107753
28,2010-04-02T04:00:00.000Z,59.84,107732
3,2011-03-18T04:00:00.000Z,69.47,107691
10,2012-07-20T04:00:00.000Z,84.45,107686
31,2010-07-02T04:00:00.000Z,82.29,107668
40,2010-04-02T04:00:00.000Z,41.39,107667
31,2010-06-25T04:00:00.000Z,87.01,107661
39,2010-07-02T04:00:00.000Z,81.35,107647
6,2010-11-05T04:00:00.000Z,59.9,107642
24,2010-02-26T05:00:00.000Z,33.98,107574
32,2012-10-05T04:00:00.000Z,55.34,107569
41,2010-04-02T04:00:00.000Z,41.31,107554
19,2011-09-23T04:00:00.000Z,61.32,107552
24,2011-09-02T04:00:00.000Z,68.14,107542
40,2010-11-05T04:00:00.000Z,36.45,107506
19,2010-06-18T04:00:00.000Z,66.25,107497
6,2010-07-09T04:00:00.000Z,80.93,107425
3,2011-09-09T04:00:00.000Z,81.72,107424
6,2012-10-12T04:00:00.000Z,65.43,107386
26,2010-05-28T04:00:00.000Z,61.65,107348
42,2011-10-07T04:00:00.000Z,75.01,107328
17,2010-12-24T05:00:00.000Z,26.58,107326
26,2010-03-12T05:00:00.000Z,31.1,107308
28,2010-02-26T05:00:00.000Z,50.23,107255
6,2012-02-17T05:00:00.000Z,49.03,107238
35,2010-03-19T04:00:00.000Z,49.04,107123
26,2011-12-09T05:00:00.000Z,34.24,107089
39,2011-01-21T05:00:00.000Z,50.25,107082
19,2010-10-29T04:00:00.000Z,56.11,107034
6,2012-08-10T04:00:00.000Z,87.04,107033
40,2011-03-04T05:00:00.000Z,18.49,107009
39,2011-07-08T04:00:00.000Z,84.33,106985
39,2011-06-17T04:00:00.000Z,85.21,106950
26,2010-09-17T04:00:00.000Z,50.08,106911
41,2011-03-18T04:00:00.000Z,40.19,106900
41,2011-07-15T04:00:00.000Z,68.18,106890
28,2010-06-18T04:00:00.000Z,81.06,106863
23,2011-02-18T05:00:00.000Z,26.6,106812
24,2010-04-23T04:00:00.000Z,51.07,106806
39,2011-07-29T04:00:00.000Z,86.24,106794
6,2012-01-13T05:00:00.000Z,48.33,106776
3,2011-09-02T04:00:00.000Z,89.12,106769
10,2011-05-27T04:00:00.000Z,78.62,106756
19,2010-04-30T04:00:00.000Z,49.89,106724
40,2011-05-06T04:00:00.000Z,50.81,106664
6,2012-09-07T04:00:00.000Z,86.33,106659
24,2010-07-23T04:00:00.000Z,75.27,106618
39,2011-09-23T04:00:00.000Z,78.75,106565
24,2010-03-26T04:00:00.000Z,48.87,106515
26,2011-05-27T04:00:00.000Z,56.74,106513
8,2011-12-23T05:00:00.000Z,38.16,106507
10,2012-01-06T05:00:00.000Z,59.85,106490
41,2010-12-03T05:00:00.000Z,33,106486
19,2012-05-25T04:00:00.000Z,67.79,106477
32,2011-10-21T04:00:00.000Z,48.87,106470
32,2011-02-04T05:00:00.000Z,15.47,106460
26,2012-07-13T04:00:00.000Z,64.47,106388
41,2011-02-25T05:00:00.000Z,26.1,106382
19,2012-06-15T04:00:00.000Z,68.19,106380
3,2011-08-12T04:00:00.000Z,88.88,106319
24,2010-04-30T04:00:00.000Z,51.48,106316
3,2012-05-04T04:00:00.000Z,79.51,106253
41,2011-01-28T05:00:00.000Z,32.23,106215
1,2010-12-31T05:00:00.000Z,48.43,106206
41,2011-05-27T04:00:00.000Z,50.56,106204
32,2012-01-20T05:00:00.000Z,36.86,106201
28,2010-12-17T05:00:00.000Z,52.77,106191
26,2010-10-29T04:00:00.000Z,40.3,106133
6,2012-06-08T04:00:00.000Z,80.5,106108
32,2011-10-07T04:00:00.000Z,62.62,106090
3,2010-12-31T05:00:00.000Z,53.2,106070
31,2010-05-28T04:00:00.000Z,80.94,106063
39,2010-05-21T04:00:00.000Z,76.67,106063
32,2010-11-12T05:00:00.000Z,42.3,106012
19,2011-08-19T04:00:00.000Z,71.14,106002
26,2012-07-27T04:00:00.000Z,64.12,105977
19,2012-04-13T04:00:00.000Z,44.42,105967
17,2012-09-07T04:00:00.000Z,61.99,105951
6,2012-06-29T04:00:00.000Z,87.35,105947
28,2010-02-12T05:00:00.000Z,47.87,105928
26,2011-06-10T04:00:00.000Z,59.85,105847
41,2010-05-07T04:00:00.000Z,41.5,105846
40,2010-12-10T05:00:00.000Z,21.64,105823
6,2010-06-11T04:00:00.000Z,81.81,105788
6,2011-12-30T05:00:00.000Z,46.8,105781
18,2011-12-09T05:00:00.000Z,42.36,105771
6,2010-02-12T05:00:00.000Z,40.57,105728
28,2010-12-10T05:00:00.000Z,50.01,105716
26,2011-02-25T05:00:00.000Z,16.3,105692
39,2010-06-11T04:00:00.000Z,81.78,105671
32,2011-10-28T04:00:00.000Z,42.76,105649
19,2010-07-16T04:00:00.000Z,74.6,105604
19,2012-07-13T04:00:00.000Z,73.17,105583
3,2011-09-30T04:00:00.000Z,82.58,105565
35,2011-12-02T05:00:00.000Z,50.55,105459
6,2012-10-05T04:00:00.000Z,70.84,105457
6,2010-04-09T04:00:00.000Z,66.15,105449
39,2011-05-27T04:00:00.000Z,82.1,105419
3,2010-11-19T05:00:00.000Z,57.72,105387
10,2011-05-20T04:00:00.000Z,72.62,105380
24,2010-05-21T04:00:00.000Z,60.44,105365
19,2011-07-15T04:00:00.000Z,73.7,105312
6,2010-06-25T04:00:00.000Z,84.2,105278
32,2011-02-11T05:00:00.000Z,18.51,105218
39,2010-11-12T05:00:00.000Z,62.21,105191
26,2011-03-25T04:00:00.000Z,22.99,105184
26,2011-07-29T04:00:00.000Z,63.32,105176
40,2010-10-08T04:00:00.000Z,52.02,105165
10,2012-06-29T04:00:00.000Z,91.36,105108
26,2011-08-26T04:00:00.000Z,61.1,105054
6,2012-02-03T05:00:00.000Z,57.45,105047
39,2011-09-30T04:00:00.000Z,81.51,105032
41,2010-10-01T04:00:00.000Z,62.67,104990
41,2011-07-22T04:00:00.000Z,74.11,104984
28,2011-06-10T04:00:00.000Z,78.72,104980
25,2011-12-23T05:00:00.000Z,36.56,104921
23,2010-03-12T05:00:00.000Z,36.07,104910
19,2010-09-24T04:00:00.000Z,63.43,104895
41,2011-05-13T04:00:00.000Z,50.29,104878
6,2012-07-13T04:00:00.000Z,80.27,104877
26,2010-02-19T05:00:00.000Z,22.62,104810
40,2012-05-11T04:00:00.000Z,52.06,104692
28,2010-06-25T04:00:00.000Z,87.27,104671
10,2012-07-27T04:00:00.000Z,83.98,104651
3,2012-03-02T05:00:00.000Z,61.65,104627
6,2011-07-01T04:00:00.000Z,87,104596
26,2012-07-06T04:00:00.000Z,64.94,104583
24,2011-06-24T04:00:00.000Z,68.88,104579
23,2011-04-22T04:00:00.000Z,39.62,104542
24,2010-09-24T04:00:00.000Z,64.3,104539
31,2010-07-30T04:00:00.000Z,83.59,104515
26,2010-08-13T04:00:00.000Z,61.58,104462
10,2012-03-30T04:00:00.000Z,67.92,104428
32,2011-01-21T05:00:00.000Z,34.54,104424
23,2010-02-05T05:00:00.000Z,15.25,104396
23,2010-02-12T05:00:00.000Z,18.75,104389
28,2012-08-10T04:00:00.000Z,95.91,104383
19,2011-04-01T04:00:00.000Z,30.68,104381
6,2011-12-02T05:00:00.000Z,51.18,104344
26,2012-05-04T04:00:00.000Z,40.29,104335
6,2010-12-03T05:00:00.000Z,52.3,104295
26,2011-10-21T04:00:00.000Z,45.23,104261
3,2011-06-17T04:00:00.000Z,86.96,104249
6,2012-04-13T04:00:00.000Z,71.29,104241
41,2010-03-05T05:00:00.000Z,32.49,104223
32,2012-02-24T05:00:00.000Z,33.41,104218
41,2010-02-12T05:00:00.000Z,23.04,104195
6,2012-08-03T04:00:00.000Z,87.55,104188
24,2010-03-19T04:00:00.000Z,46.09,104185
39,2010-08-06T04:00:00.000Z,84.92,104161
11,2010-03-05T05:00:00.000Z,53.96,104125
39,2011-06-10T04:00:00.000Z,82.75,104115
39,2011-07-22T04:00:00.000Z,84.6,104102
41,2010-09-17T04:00:00.000Z,62.4,104065
26,2010-09-10T04:00:00.000Z,54.82,104057
19,2011-03-25T04:00:00.000Z,33.26,104053
19,2012-06-29T04:00:00.000Z,69.92,104052
32,2012-03-16T04:00:00.000Z,51.51,104042
39,2011-01-14T05:00:00.000Z,41.74,104030
19,2011-05-27T04:00:00.000Z,63.2,104014
11,2011-02-04T05:00:00.000Z,47.17,103952
3,2011-06-24T04:00:00.000Z,84.94,103909
40,2010-07-02T04:00:00.000Z,65.47,103871
39,2010-04-02T04:00:00.000Z,63.31,103866
19,2011-05-13T04:00:00.000Z,54.2,103855
6,2012-06-01T04:00:00.000Z,80.39,103847
15,2011-12-23T05:00:00.000Z,34.93,103845
32,2011-04-22T04:00:00.000Z,48.69,103826
3,2011-06-03T04:00:00.000Z,84.29,103784
39,2010-09-03T04:00:00.000Z,82.13,103772
26,2012-05-18T04:00:00.000Z,52.55,103749
41,2011-04-29T04:00:00.000Z,39.81,103707
26,2011-12-16T05:00:00.000Z,28.24,103578
19,2010-07-23T04:00:00.000Z,74.68,103460
41,2010-08-13T04:00:00.000Z,70.24,103442
10,2010-10-29T04:00:00.000Z,68.76,103436
32,2011-12-02T05:00:00.000Z,33.8,103431
40,2010-05-07T04:00:00.000Z,60.05,103426
32,2012-09-14T04:00:00.000Z,64.05,103412
32,2010-02-05T05:00:00.000Z,34.43,103403
39,2010-08-20T04:00:00.000Z,85.73,103384
39,2010-12-03T05:00:00.000Z,53.55,103351
24,2010-06-25T04:00:00.000Z,74.9,103316
26,2010-10-22T04:00:00.000Z,36.13,103306
26,2011-09-16T04:00:00.000Z,55.19,103305
28,2011-03-11T05:00:00.000Z,57.75,103294
6,2011-03-18T04:00:00.000Z,65.07,103294
32,2011-03-11T05:00:00.000Z,36.51,103281
6,2012-01-06T05:00:00.000Z,50.82,103254
18,2010-03-05T05:00:00.000Z,37.17,103227
32,2012-06-08T04:00:00.000Z,71.14,103226
26,2010-08-20T04:00:00.000Z,62.68,103205
3,2011-05-20T04:00:00.000Z,75.79,103200
26,2010-07-16T04:00:00.000Z,67.66,103172
32,2012-01-27T05:00:00.000Z,36.67,103168
28,2010-07-16T04:00:00.000Z,97.18,103164
32,2012-08-24T04:00:00.000Z,70.12,103159
26,2011-09-09T04:00:00.000Z,60.98,103147
11,2011-02-18T05:00:00.000Z,61.5,103142
42,2011-12-16T05:00:00.000Z,50.53,103115
41,2010-09-24T04:00:00.000Z,60.11,103100
24,2011-12-30T05:00:00.000Z,33.45,103075
40,2012-03-02T05:00:00.000Z,23.79,103064
9,2012-05-11T04:00:00.000Z,70.94,103034
6,2010-02-19T05:00:00.000Z,43.58,103022
40,2012-10-12T04:00:00.000Z,47.35,103001
39,2010-11-05T04:00:00.000Z,61.62,102982
3,2011-04-29T04:00:00.000Z,78.69,102972
6,2010-04-02T04:00:00.000Z,64.94,102968
35,2011-02-11T05:00:00.000Z,30.45,102957
19,2010-06-25T04:00:00.000Z,72.3,102952
6,2012-06-15T04:00:00.000Z,82.1,102912
19,2012-06-01T04:00:00.000Z,68.18,102869
19,2010-08-20T04:00:00.000Z,72.22,102849
3,2011-12-16T05:00:00.000Z,57.95,102842
6,2011-06-17T04:00:00.000Z,87.08,102834
3,2011-11-11T05:00:00.000Z,61.7,102819
19,2011-06-24T04:00:00.000Z,68.4,102781
40,2011-02-04T05:00:00.000Z,13.29,102759
3,2011-06-10T04:00:00.000Z,84.84,102739
6,2010-08-06T04:00:00.000Z,86.61,102702
6,2010-04-23T04:00:00.000Z,64.11,102658
6,2011-08-05T04:00:00.000Z,91.46,102657
42,2012-10-12T04:00:00.000Z,76.03,102592
12,2010-02-19T05:00:00.000Z,54.83,102526
40,2011-09-02T04:00:00.000Z,63.79,102511
39,2011-05-20T04:00:00.000Z,73.31,102511
10,2012-05-18T04:00:00.000Z,85.19,102494
10,2012-10-19T04:00:00.000Z,72.71,102493
6,2012-07-20T04:00:00.000Z,81.57,102480
32,2011-09-09T04:00:00.000Z,61.24,102431
41,2011-06-24T04:00:00.000Z,59.54,102402
6,2010-07-23T04:00:00.000Z,83.9,102390
32,2012-08-10T04:00:00.000Z,75.93,102385
40,2011-04-08T04:00:00.000Z,34.77,102374
43,2011-11-25T05:00:00.000Z,55.7,102374
40,2010-09-03T04:00:00.000Z,70.66,102351
26,2010-04-16T04:00:00.000Z,36.6,102335
28,2010-07-23T04:00:00.000Z,99.22,102247
41,2011-06-17T04:00:00.000Z,62.3,102237
6,2010-08-13T04:00:00.000Z,86.83,102225
31,2010-04-30T04:00:00.000Z,66.93,102193
6,2011-06-03T04:00:00.000Z,84.01,102159
42,2012-06-08T04:00:00.000Z,86.87,102092
28,2011-04-01T04:00:00.000Z,63.63,102081
32,2011-09-16T04:00:00.000Z,60.88,102062
39,2010-05-07T04:00:00.000Z,74.86,102050
6,2010-05-28T04:00:00.000Z,78.89,102029
6,2012-08-17T04:00:00.000Z,87.53,102026
26,2010-07-23T04:00:00.000Z,65.4,102017
32,2011-05-06T04:00:00.000Z,46.65,101996
6,2010-03-19T04:00:00.000Z,56.55,101970
19,2012-04-20T04:00:00.000Z,55.2,101918
32,2010-02-12T05:00:00.000Z,28.09,101906
32,2011-05-20T04:00:00.000Z,45.71,101904
23,2010-08-27T04:00:00.000Z,63.25,101883
32,2011-01-14T05:00:00.000Z,21.69,101833
32,2012-05-11T04:00:00.000Z,55.4,101803
26,2012-08-31T04:00:00.000Z,63.69,101801
42,2011-10-14T04:00:00.000Z,70.27,101798
43,2011-09-09T04:00:00.000Z,79.29,101792
26,2010-06-11T04:00:00.000Z,51.62,101782
32,2012-05-25T04:00:00.000Z,59.74,101775
41,2010-06-18T04:00:00.000Z,54.9,101774
26,2011-08-05T04:00:00.000Z,63.16,101770
22,2010-11-12T05:00:00.000Z,44.42,101760
19,2011-03-18T04:00:00.000Z,40.32,101739
19,2010-05-21T04:00:00.000Z,57.53,101732
28,2012-01-13T05:00:00.000Z,48.07,101710
26,2010-12-17T05:00:00.000Z,20.61,101695
16,2011-10-21T04:00:00.000Z,46.99,101689
19,2012-07-20T04:00:00.000Z,76.17,101652
32,2011-04-08T04:00:00.000Z,48.81,101645
42,2012-05-11T04:00:00.000Z,76.03,101638
17,2012-05-04T04:00:00.000Z,48.86,101629
41,2010-06-04T04:00:00.000Z,60.13,101611
32,2011-03-04T05:00:00.000Z,39.17,101580
26,2011-11-18T05:00:00.000Z,37.78,101541
35,2011-03-11T05:00:00.000Z,43.64,101503
6,2010-05-21T04:00:00.000Z,74.8,101503
32,2012-04-20T04:00:00.000Z,49.15,101440
41,2010-08-27T04:00:00.000Z,70.59,101432
41,2010-06-11T04:00:00.000Z,63.36,101430
39,2010-02-05T05:00:00.000Z,44.3,101394
39,2010-07-09T04:00:00.000Z,81.1,101380
19,2010-03-19T04:00:00.000Z,43.74,101318
6,2011-01-07T05:00:00.000Z,47.78,101195
6,2012-06-22T04:00:00.000Z,81.2,101180
19,2012-03-23T04:00:00.000Z,56.72,101148
39,2010-09-10T04:00:00.000Z,79.94,101129
6,2010-03-26T04:00:00.000Z,53.74,101113
19,2011-06-17T04:00:00.000Z,64.02,101054
19,2011-06-03T04:00:00.000Z,66.01,101045
41,2010-07-02T04:00:00.000Z,69.39,101010
6,2010-07-16T04:00:00.000Z,83.75,100963
40,2011-07-01T04:00:00.000Z,65.25,100959
32,2012-05-04T04:00:00.000Z,58.29,100923
6,2012-01-20T05:00:00.000Z,55.37,100923
31,2010-12-31T05:00:00.000Z,47.19,100890
6,2012-03-02T05:00:00.000Z,60.32,100868
6,2011-10-07T04:00:00.000Z,74.1,100862
3,2011-05-27T04:00:00.000Z,84.41,100860
32,2011-01-07T05:00:00.000Z,23.78,100818
40,2011-11-18T05:00:00.000Z,41.85,100815
28,2010-04-23T04:00:00.000Z,64.55,100772
35,2011-10-21T04:00:00.000Z,59.62,100762
39,2011-07-15T04:00:00.000Z,85.96,100742
28,2012-03-16T04:00:00.000Z,64.44,100736
24,2012-03-23T04:00:00.000Z,59.51,100717
42,2010-11-12T05:00:00.000Z,61.24,100712
26,2012-10-12T04:00:00.000Z,45.19,100700
23,2010-05-28T04:00:00.000Z,69.26,100696
28,2011-02-11T05:00:00.000Z,51.3,100693
6,2011-07-15T04:00:00.000Z,88.93,100688
32,2012-08-17T04:00:00.000Z,70.75,100684
26,2010-03-19T04:00:00.000Z,35.34,100650
17,2012-01-06T05:00:00.000Z,27.64,100626
38,2012-07-20T04:00:00.000Z,85.53,100618
26,2012-09-28T04:00:00.000Z,50.66,100604
39,2010-07-16T04:00:00.000Z,83.86,100591
3,2011-08-26T04:00:00.000Z,87.67,100561
6,2010-09-03T04:00:00.000Z,82.15,100515
23,2011-02-11T05:00:00.000Z,21.52,100510
32,2011-08-05T04:00:00.000Z,74.83,100498
32,2010-03-05T05:00:00.000Z,37.72,100472
23,2012-08-24T04:00:00.000Z,64.63,100467
26,2012-08-24T04:00:00.000Z,62.08,100467
10,2012-04-27T04:00:00.000Z,80.11,100435
40,2011-07-08T04:00:00.000Z,67.86,100403
6,2012-10-19T04:00:00.000Z,69.68,100390
3,2012-05-11T04:00:00.000Z,75.19,100382
26,2011-03-11T05:00:00.000Z,28.13,100338
32,2012-04-13T04:00:00.000Z,52.1,100328
28,2010-05-21T04:00:00.000Z,76.2,100326
42,2012-04-13T04:00:00.000Z,70.28,100320
35,2010-12-10T05:00:00.000Z,30.83,100271
32,2012-03-23T04:00:00.000Z,47.64,100266
26,2012-05-25T04:00:00.000Z,58.2,100235
39,2010-08-13T04:00:00.000Z,85.66,100198
40,2010-09-10T04:00:00.000Z,62.75,100191
6,2011-02-11T05:00:00.000Z,39.38,100125
42,2011-01-14T05:00:00.000Z,49.98,100090
32,2011-09-23T04:00:00.000Z,58.66,100090
28,2010-08-13T04:00:00.000Z,87.01,100080
32,2011-08-12T04:00:00.000Z,74.2,100055
22,2012-05-04T04:00:00.000Z,50.75,100052
39,2011-05-06T04:00:00.000Z,68.75,100051
39,2010-10-08T04:00:00.000Z,64.8,100020
28,2010-04-09T04:00:00.000Z,59.25,100016
42,2012-04-06T04:00:00.000Z,65.99,99998.6
28,2010-09-10T04:00:00.000Z,83.63,99968.4
40,2010-11-12T05:00:00.000Z,38.5,99891.7
6,2011-06-24T04:00:00.000Z,85.51,99888.4
41,2010-02-26T05:00:00.000Z,21.84,99883.8
35,2010-04-16T04:00:00.000Z,54.95,99881.7
28,2010-05-14T04:00:00.000Z,68.44,99872.6
40,2011-02-11T05:00:00.000Z,16.87,99865.8
42,2012-07-13T04:00:00.000Z,89.8,99864.9
18,2012-02-10T05:00:00.000Z,32.83,99826.6
19,2011-12-30T05:00:00.000Z,31.65,99699.7
32,2012-09-28T04:00:00.000Z,60.62,99671.2
42,2011-02-11T05:00:00.000Z,51.51,99647.6
39,2011-04-08T04:00:00.000Z,69.45,99580.9
37,2011-01-07T05:00:00.000Z,54.11,99514.9
28,2011-06-17T04:00:00.000Z,86.84,99513.8
6,2010-03-12T05:00:00.000Z,58.82,99505.1
32,2011-08-26T04:00:00.000Z,75.64,99469.9
23,2012-02-03T05:00:00.000Z,29.71,99452
39,2011-04-15T04:00:00.000Z,73.19,99425
6,2010-04-16T04:00:00.000Z,65.68,99420.3
43,2011-12-16T05:00:00.000Z,43.78,99412.5
42,2011-09-09T04:00:00.000Z,89.06,99402.8
42,2012-01-06T05:00:00.000Z,59.85,99400.2
32,2010-07-02T04:00:00.000Z,74.74,99396.4
39,2010-07-23T04:00:00.000Z,82.2,99346.9
32,2011-04-15T04:00:00.000Z,45.97,99346.8
39,2010-03-05T05:00:00.000Z,50.93,99331.7
26,2011-10-14T04:00:00.000Z,53.91,99322.8
3,2012-02-17T05:00:00.000Z,52.39,99293.8
26,2011-04-15T04:00:00.000Z,39.46,99288.4
6,2011-01-14T05:00:00.000Z,38.37,99280.9
26,2010-11-19T05:00:00.000Z,36.73,99240.4
32,2011-02-18T05:00:00.000Z,42.09,99234
6,2011-10-14T04:00:00.000Z,71.24,99228.6
26,2010-12-10T05:00:00.000Z,16.6,99183.7
6,2011-07-22T04:00:00.000Z,88.06,99156.4
39,2010-10-29T04:00:00.000Z,75.14,99138.4
3,2012-10-05T04:00:00.000Z,72.74,99092
6,2010-02-26T05:00:00.000Z,47.1,99082.3
32,2012-09-21T04:00:00.000Z,63.49,99077.8
42,2011-01-07T05:00:00.000Z,43.43,99017.1
41,2011-07-29T04:00:00.000Z,71.3,98999.5
41,2010-05-28T04:00:00.000Z,56.97,98995.1
28,2011-12-16T05:00:00.000Z,43.29,98983.5
26,2011-07-22T04:00:00.000Z,69.52,98961.8
28,2012-10-12T04:00:00.000Z,71.74,98955.6
39,2010-06-25T04:00:00.000Z,83.24,98951
35,2012-02-17T05:00:00.000Z,37.24,98937.5
9,2012-03-02T05:00:00.000Z,57.2,98924.9
19,2012-06-22T04:00:00.000Z,75.83,98907
28,2012-06-01T04:00:00.000Z,78.11,98868.7
39,2010-02-26T05:00:00.000Z,49.79,98835.8
39,2010-04-30T04:00:00.000Z,70.03,98814.9
19,2012-07-27T04:00:00.000Z,74.43,98814
26,2011-09-23T04:00:00.000Z,50.72,98813.5
40,2010-12-17T05:00:00.000Z,23.01,98809.4
26,2010-11-05T04:00:00.000Z,30.51,98736.3
3,2011-07-15T04:00:00.000Z,87.14,98728.4
42,2011-11-25T05:00:00.000Z,60.68,98721.4
41,2010-03-12T05:00:00.000Z,33.4,98717.2
19,2010-07-30T04:00:00.000Z,72.83,98712.7
32,2011-07-01T04:00:00.000Z,72.86,98704.9
19,2012-05-18T04:00:00.000Z,58.81,98697.2
40,2012-08-31T04:00:00.000Z,66.11,98664.3
32,2011-09-30T04:00:00.000Z,65.04,98649
9,2012-02-17T05:00:00.000Z,43.81,98648.7
42,2011-08-12T04:00:00.000Z,85.61,98615.6
32,2010-11-05T04:00:00.000Z,49.2,98606.4
6,2011-06-10T04:00:00.000Z,84.49,98574.5
3,2012-07-20T04:00:00.000Z,81.38,98534.7
32,2010-02-26T05:00:00.000Z,26.64,98519.9
42,2011-06-10T04:00:00.000Z,84.57,98468.2
26,2012-01-13T05:00:00.000Z,25.55,98420.5
41,2010-05-21T04:00:00.000Z,50.59,98393.8
42,2010-12-10T05:00:00.000Z,60.51,98305.3
3,2012-02-03T05:00:00.000Z,59.33,98236.5
6,2011-07-29T04:00:00.000Z,90.22,98205.1
42,2012-09-07T04:00:00.000Z,83.07,98189.1
32,2011-09-02T04:00:00.000Z,74.6,98188.6
39,2010-10-22T04:00:00.000Z,71.73,98164.2
39,2011-02-11T05:00:00.000Z,40.34,98140.7
41,2010-04-30T04:00:00.000Z,40.2,98132.8
32,2010-10-15T04:00:00.000Z,52.96,98100.5
3,2011-12-09T05:00:00.000Z,49.26,98080
3,2011-10-14T04:00:00.000Z,73.75,98070.3
39,2011-01-07T05:00:00.000Z,52.74,98038.5
41,2010-04-09T04:00:00.000Z,37.3,98011.3
40,2011-06-03T04:00:00.000Z,66.16,98001.6
26,2011-12-30T05:00:00.000Z,18.8,97994.7
6,2011-09-02T04:00:00.000Z,91.22,97915.6
32,2010-03-12T05:00:00.000Z,39.88,97884
6,2012-05-18T04:00:00.000Z,70.5,97841.8
32,2012-06-15T04:00:00.000Z,70.91,97840.7
26,2012-09-21T04:00:00.000Z,52.68,97836.2
24,2010-12-31T05:00:00.000Z,25.9,97817.8
26,2010-08-27T04:00:00.000Z,57.23,97814.6
32,2011-03-18T04:00:00.000Z,45.25,97811.1
28,2011-08-12T04:00:00.000Z,91.04,97793
32,2012-08-31T04:00:00.000Z,76.12,97784.6
26,2010-12-03T05:00:00.000Z,27.73,97779.9
28,2012-06-15T04:00:00.000Z,85.94,97773.6
39,2010-07-30T04:00:00.000Z,80.99,97769.6
28,2010-10-01T04:00:00.000Z,85.2,97744.6
32,2011-06-10T04:00:00.000Z,65.49,97694
39,2011-06-24T04:00:00.000Z,84.06,97690.7
35,2012-02-24T05:00:00.000Z,41.74,97682.5
6,2012-05-25T04:00:00.000Z,78.47,97676.9
41,2010-07-09T04:00:00.000Z,60.93,97675.4
32,2012-07-13T04:00:00.000Z,71.57,97674.9
6,2011-04-22T04:00:00.000Z,74.24,97667.1
41,2010-05-14T04:00:00.000Z,40.23,97662.7
6,2012-10-26T04:00:00.000Z,72.34,97646.8
39,2011-02-18T05:00:00.000Z,58.2,97606.9
39,2011-05-13T04:00:00.000Z,77.39,97587.3
41,2011-12-30T05:00:00.000Z,34.12,97566
26,2012-06-01T04:00:00.000Z,58.51,97559.7
19,2011-07-29T04:00:00.000Z,74.86,97555.8
42,2010-10-08T04:00:00.000Z,77.04,97531.4
6,2012-09-21T04:00:00.000Z,70.81,97524.8
28,2011-10-14T04:00:00.000Z,67.31,97516
26,2010-07-09T04:00:00.000Z,71.08,97512.9
39,2010-09-17T04:00:00.000Z,81.83,97490.7
6,2011-03-04T05:00:00.000Z,60.45,97438.9
40,2012-01-20T05:00:00.000Z,14.02,97428.3
3,2012-01-13T05:00:00.000Z,51.86,97412.1
18,2011-02-18T05:00:00.000Z,31.59,97392.9
40,2012-06-01T04:00:00.000Z,64.75,97372.9
40,2010-02-12T05:00:00.000Z,20.84,97370.2
